State;Profession;Profesion Key;Agree terms conditions;Card Mastercard;Source;Edad;Region Pais
4;maestro pintor;2111;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;empleado p??blico;156;VERDADERO;FALSO;;51;Región Metropolitana de Santiago
4;maquilladora;413;VERDADERO;VERDADERO;;25;Los Lagos
4;Analista de sistemas;464;VERDADERO;FALSO;;51;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;VERDADERO;ppinactivos;26;Maule
4;estudiante;2;VERDADERO;FALSO;;20;Maule
4;empleado;4;VERDADERO;FALSO;;33;Valparaíso
4;Estudiante;2;VERDADERO;FALSO;;24;Bío-Bío
4;encargado de Despacho;3150;VERDADERO;FALSO;;29;Libertador General Bernardo OHiggins
4;nada;251;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;41;Valparaíso
4;secretaria;46;VERDADERO;FALSO;;47;Bío-Bío
4;ingeniero;18;VERDADERO;FALSO;;32;Maule
4;Ventas On Line;3151;VERDADERO;VERDADERO;;34;Libertador General Bernardo OHiggins
4;ninguna;244;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;cesante;41;VERDADERO;FALSO;;21;Los Lagos
4;due?±a de casa;8;VERDADERO;VERDADERO;;23;La Araucanía
4;Estudiante;2;VERDADERO;VERDADERO;;21;Región Metropolitana de Santiago
4;ANALISTA;25;VERDADERO;FALSO;;54;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;21;Región Metropolitana de Santiago
4;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA;159;VERDADERO;FALSO;;33;Maule
4;conductor de bus;403;VERDADERO;VERDADERO;;40;Región Metropolitana de Santiago
4;casa;245;VERDADERO;FALSO;;43;Bío-Bío
4;Soldador;5;VERDADERO;FALSO;;18;Valparaíso
4;soldador;5;VERDADERO;FALSO;;62;Región Metropolitana de Santiago
4;vigilante;1095;VERDADERO;FALSO;;38;Arica y Parinacota
4;Vago;540;VERDADERO;FALSO;;20;Maule
4;vendedora;35;VERDADERO;VERDADERO;;35;Bío-Bío
4;administrativo;67;VERDADERO;FALSO;;39;Valparaíso
4;Educadora de P?°rvulos;583;VERDADERO;FALSO;;45;Los Ríos
4;ch??fer;632;VERDADERO;FALSO;;43;Maule
4;t?©cnico electr??nico;1043;VERDADERO;VERDADERO;;41;Región Metropolitana de Santiago
4;desempleado;165;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;25;Valparaíso
4;sin trabajo;199;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;20;Bío-Bío
4;estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;periodista;120;VERDADERO;FALSO;;42;Atacama
4;estudiante;2;VERDADERO;VERDADERO;;22;Valparaíso
4;comunicaci??n;3152;VERDADERO;FALSO;;36;Aysén del General Carlos Ibáñez del Campo
4;agente educativa;3153;VERDADERO;FALSO;;36;La Araucanía
4;sesante;248;VERDADERO;FALSO;;40;Bío-Bío
4;ggss;358;VERDADERO;FALSO;;27;Libertador General Bernardo OHiggins
4;jardinera;534;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;empleado;4;VERDADERO;FALSO;;45;La Araucanía
4;chofer;353;VERDADERO;FALSO;;33;Antofagasta
4;mercaderista;683;VERDADERO;FALSO;;33;Atacama
4;estudiante;2;VERDADERO;FALSO;;21;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;40;Arica y Parinacota
4;vendedor;70;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;conductor;220;VERDADERO;FALSO;;56;Región Metropolitana de Santiago
4;due?±a d casa;2490;VERDADERO;FALSO;;34;Coquimbo
4;Ingeniero Civil Industrial;124;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;21;Los Lagos
4;mam?°;1007;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;Jefe de Proyectos;3154;VERDADERO;FALSO;;46;Valparaíso
4;nada;251;VERDADERO;FALSO;;36;Región Metropolitana de Santiago
4;nada;251;VERDADERO;FALSO;;20;Valparaíso
4;Gerente de General;3155;VERDADERO;FALSO;;54;Región Metropolitana de Santiago
4;comercial;1238;VERDADERO;FALSO;;56;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;47;Región Metropolitana de Santiago
4;trabajador;98;VERDADERO;FALSO;;24;Valparaíso
4;due?±a de casa;8;VERDADERO;FALSO;;28;Bío-Bío
4;empleado;4;VERDADERO;FALSO;;43;Los Ríos
4;trabajador;98;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;marino;1179;VERDADERO;FALSO;;61;Región Metropolitana de Santiago
4;trabajadora;128;VERDADERO;FALSO;;29;Antofagasta
4;enfermera;356;VERDADERO;FALSO;;29;Antofagasta
4;due?±a de casa;8;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;trabajador independiente;270;VERDADERO;VERDADERO;;19;Región Metropolitana de Santiago
4;PROFESOR;64;VERDADERO;FALSO;;57;Libertador General Bernardo OHiggins
4;mecanico;144;VERDADERO;FALSO;;48;Región Metropolitana de Santiago
4;cajera;221;VERDADERO;FALSO;;27;Los Lagos
4;transporte;1108;VERDADERO;FALSO;;28;Maule
4;due?±a de casa;8;VERDADERO;FALSO;;52;Región Metropolitana de Santiago
4;Ingeniero en Comercio exterior;1247;VERDADERO;FALSO;;46;Región Metropolitana de Santiago
4;cesante;41;VERDADERO;FALSO;;41;Los Lagos
4;ejecutivo de ventas;751;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;publicista;74;VERDADERO;VERDADERO;;28;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;21;Coquimbo
4;Jefe de Gesti??n de Datos e Innovaci??n;3156;VERDADERO;VERDADERO;sms_banner_web;35;Región Metropolitana de Santiago
4;en casita por el momento;3157;VERDADERO;FALSO;;25;Bío-Bío
4;operaria;112;VERDADERO;FALSO;;47;Bío-Bío
4;operador de maquinaria pesasa;3158;VERDADERO;FALSO;;24;Coquimbo
4;obrero;173;VERDADERO;FALSO;;46;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;29;Valparaíso
4;periodista;120;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;20;Arica y Parinacota
4;ch??fer;632;VERDADERO;FALSO;;48;Región Metropolitana de Santiago
4;enfermera;356;VERDADERO;FALSO;;38;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;23;Los Lagos
4;trabajo;47;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;mecanico tornero;3159;VERDADERO;FALSO;;40;Antofagasta
4;SECRETARIA(O);133;VERDADERO;FALSO;;57;Bío-Bío
4;Tecnico;12;VERDADERO;FALSO;;52;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;28;La Araucanía
4;operario;349;VERDADERO;FALSO;;73;Arica y Parinacota
4;Ama de casa;219;VERDADERO;FALSO;;68;Antofagasta
4;due?±a de casa;8;VERDADERO;FALSO;;42;Región Metropolitana de Santiago
4;empleado;4;VERDADERO;FALSO;;38;Los Lagos
4;soporte Tecnico;81;VERDADERO;FALSO;;40;Región Metropolitana de Santiago
4;anfitri??n;3160;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;tenporero;3161;VERDADERO;FALSO;;47;Libertador General Bernardo OHiggins
4;bodeguero;26;VERDADERO;FALSO;;35;Antofagasta
4;independiente;72;VERDADERO;FALSO;;54;Maule
4;asesora del hogar;307;VERDADERO;FALSO;;52;Valparaíso
4;Mueblista;463;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;conductor de ambulancia;2168;VERDADERO;FALSO;;58;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;trabajador dependiente;24;VERDADERO;FALSO;;29;Valparaíso
4;empresario;141;VERDADERO;FALSO;;60;La Araucanía
4;due?±a de casa;8;VERDADERO;FALSO;;58;Bío-Bío
4;trabajar;102;VERDADERO;FALSO;;44;Valparaíso
4;Store Manager;3162;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;Auxiliar;391;VERDADERO;FALSO;;58;La Araucanía
4;jubilada;89;VERDADERO;FALSO;;72;Valparaíso
4;nutricionista;153;VERDADERO;FALSO;;26;Los Lagos
4;SECRETARIA(O);133;VERDADERO;VERDADERO;;52;Región Metropolitana de Santiago
4;administrativo;67;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;trabajador dependiente;24;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;FALSO;;36;Los Ríos
4;CONTADOR;113;VERDADERO;FALSO;;46;Coquimbo
4;trajador forestal;3163;VERDADERO;FALSO;;41;La Araucanía
4;panadero;552;VERDADERO;FALSO;;31;Los Lagos
4;comercio;509;VERDADERO;FALSO;;72;Los Lagos
4;due?±a de casa;8;VERDADERO;FALSO;;20;Bío-Bío
4;Maquilladora Profesional;3164;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;electrico;323;VERDADERO;FALSO;;27;Región Metropolitana de Santiago
4;inform?°tico;126;VERDADERO;FALSO;;38;Región Metropolitana de Santiago
4;t?©cnico turismo;3165;VERDADERO;FALSO;;39;Arica y Parinacota
4;due?±a de casa;8;VERDADERO;FALSO;;57;Magallanes y de La Antártica Chilena
4;trabajador agricola;1028;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;26;Arica y Parinacota
4;estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;GG.SS;674;VERDADERO;FALSO;;61;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;FALSO;;59;Región Metropolitana de Santiago
4;andamiero;2411;VERDADERO;FALSO;;29;Bío-Bío
4;juvilado;2403;VERDADERO;FALSO;;45;Los Lagos
4;carpintero;114;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;trabajando en sistema;3166;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;trabajo en casa;2900;VERDADERO;FALSO;;46;Región Metropolitana de Santiago
4;chofer;353;VERDADERO;FALSO;;54;Coquimbo
4;electrico;323;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;empleado;4;VERDADERO;FALSO;;22;Bío-Bío
4;chofer;353;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;41;Valparaíso
4;conductor;220;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;t?©cnico parvularia;2932;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;19;Bío-Bío
4;maestra;57;VERDADERO;FALSO;;29;Los Lagos
4;marketing digital;625;VERDADERO;VERDADERO;;43;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;Independiente;72;VERDADERO;FALSO;;51;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;36;Los Lagos
4;SECRETARIA(O);133;VERDADERO;FALSO;;58;Valparaíso
4;due?±a de casa;8;VERDADERO;FALSO;;27;Bío-Bío
4;due?±a de casa;8;VERDADERO;FALSO;;27;Valparaíso
4;trabajando;88;VERDADERO;FALSO;;22;Arica y Parinacota
4;estudio;458;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;seguridad;127;VERDADERO;FALSO;;49;Libertador General Bernardo OHiggins
4;doctorado;2924;VERDADERO;FALSO;ValorDolar;38;Región Metropolitana de Santiago
4;operario;349;VERDADERO;FALSO;;44;Coquimbo
4;estudiante;2;VERDADERO;FALSO;;21;Bío-Bío
4;estudiante - trabajador;3167;VERDADERO;FALSO;;24;Maule
4;ARQUITECTO;138;VERDADERO;FALSO;;68;Región Metropolitana de Santiago
4;chofer;353;VERDADERO;FALSO;;62;Región Metropolitana de Santiago
4;empleado municipal;3168;VERDADERO;FALSO;;44;Valparaíso
4;Guardia de seguridad;27;VERDADERO;FALSO;;39;Los Lagos
4;vendedora;35;VERDADERO;FALSO;;51;Región Metropolitana de Santiago
4;bombero;62;VERDADERO;FALSO;;21;Bío-Bío
4;analista de sistemas;464;VERDADERO;FALSO;;54;Región Metropolitana de Santiago
4;empleado publico;6;VERDADERO;FALSO;;39;Bío-Bío
4;ingeniero civil industrial;124;VERDADERO;FALSO;tenpo_web_header;29;Región Metropolitana de Santiago
4;comerciante;32;VERDADERO;FALSO;;53;Región Metropolitana de Santiago
4;Guardia de seguridad Colina;3169;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;19;Región Metropolitana de Santiago
4;param?©dico;3170;VERDADERO;FALSO;;38;Valparaíso
4;estructurero;3171;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;empleada publica;1916;VERDADERO;FALSO;;41;Valparaíso
4;operario publicidad;3172;VERDADERO;FALSO;;55;Región Metropolitana de Santiago
4;trabajo en casa particularmente;3173;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;Vendedor;70;VERDADERO;FALSO;;29;La Araucanía
4;due?±a de casa;8;VERDADERO;FALSO;;34;Los Lagos
4;due?±a de casa;8;VERDADERO;FALSO;;23;Los Lagos
4;prevencionista;351;VERDADERO;FALSO;;26;Bío-Bío
4;Ingeniero en Informaci??n y Control de Gesti??n;3174;VERDADERO;VERDADERO;;44;Región Metropolitana de Santiago
4;cocinero;107;VERDADERO;FALSO;;31;Antofagasta
4;trabajador;98;VERDADERO;FALSO;;39;Antofagasta
4;Haitiano;861;VERDADERO;FALSO;;23;Los Ríos
4;t?©cnico;21;VERDADERO;FALSO;;55;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;guardia de seguridad;27;VERDADERO;FALSO;;34;Tarapacá
4;independiente;72;VERDADERO;FALSO;;46;Libertador General Bernardo OHiggins
4;empresario;141;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;T?©cnico Industrial;1080;VERDADERO;FALSO;;46;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;FALSO;;21;Bío-Bío
4;asistente;142;VERDADERO;FALSO;;55;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;25;La Araucanía
4;dise?±ador;43;VERDADERO;FALSO;;38;Región Metropolitana de Santiago
4;sesante;248;VERDADERO;FALSO;;36;Libertador General Bernardo OHiggins
4;administrativa;45;VERDADERO;FALSO;;56;Arica y Parinacota
4;trabajador;98;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;PROFESOR;64;VERDADERO;FALSO;;64;Región Metropolitana de Santiago
4;trabajar y estudiar;3175;VERDADERO;FALSO;;26;Los Lagos
4;cesante;41;VERDADERO;FALSO;;23;Maule
4;guardia de seguridad;27;VERDADERO;FALSO;;28;Los Ríos
4;estudiante;2;VERDADERO;VERDADERO;;21;Región Metropolitana de Santiago
4;aseadora;1086;VERDADERO;FALSO;;27;Región Metropolitana de Santiago
4;pensionada;424;VERDADERO;FALSO;sms_banner_web;59;Región Metropolitana de Santiago
4;trabajo;47;VERDADERO;FALSO;;18;Maule
4;bodeguero;26;VERDADERO;VERDADERO;;24;Región Metropolitana de Santiago
4;prevencion;3176;VERDADERO;FALSO;;37;Libertador General Bernardo OHiggins
4;estudiante;2;VERDADERO;FALSO;;27;Maule
4;estudiante;2;VERDADERO;FALSO;;18;Coquimbo
4;estudiante;2;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;27;La Araucanía
4;Due?±a de casa;8;VERDADERO;FALSO;;33;Arica y Parinacota
4;estudiante / ayudate de mecanico;3177;VERDADERO;FALSO;;18;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;19;Libertador General Bernardo OHiggins
4;Inform?°tico;126;VERDADERO;VERDADERO;;31;Coquimbo
4;representante art??stico;3178;VERDADERO;FALSO;;42;Maule
4;estudiante;2;VERDADERO;FALSO;;18;Aysén del General Carlos Ibáñez del Campo
4;abogado;104;VERDADERO;VERDADERO;;33;Región Metropolitana de Santiago
4;electrico;323;VERDADERO;FALSO;;40;Valparaíso
4;quilicura;3179;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;Operario producci??n;3113;VERDADERO;VERDADERO;;33;Arica y Parinacota
4;Supervisor de seguridad;630;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;21;Antofagasta
4;jefe de riego tecnificado en el fundo la cruz;3180;VERDADERO;FALSO;;42;Maule
4;ingeniero;18;VERDADERO;VERDADERO;;35;Región Metropolitana de Santiago
4;Emprendedora;130;VERDADERO;FALSO;;44;Coquimbo
4;manipuladora de alimentos;322;VERDADERO;FALSO;;49;Región Metropolitana de Santiago
4;doctor;1374;VERDADERO;FALSO;;43;Los Lagos
4;trabajador;98;VERDADERO;VERDADERO;;19;Libertador General Bernardo OHiggins
4;mecanico;144;VERDADERO;VERDADERO;;35;Antofagasta
4;maestro contructor;3181;VERDADERO;FALSO;;19;Los Lagos
4;asistente de aula;16;VERDADERO;FALSO;;35;La Araucanía
4;comerciante;32;VERDADERO;FALSO;;41;Coquimbo
4;trabajo;47;VERDADERO;FALSO;;22;Los Ríos
4;Empleado;4;VERDADERO;FALSO;;49;Maule
4;supervisor;48;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;Empresario;141;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;tecnica en enfermeria;2298;VERDADERO;FALSO;;30;Los Lagos
4;cesante;41;VERDADERO;VERDADERO;;30;Libertador General Bernardo OHiggins
4;empresa;1169;VERDADERO;FALSO;;23;Bío-Bío
4;trabajo sin contrato;3182;VERDADERO;FALSO;;55;La Araucanía
4;temporera;1194;VERDADERO;FALSO;;30;Bío-Bío
4;cesante;41;VERDADERO;FALSO;;27;Arica y Parinacota
4;marino mercante;2845;VERDADERO;FALSO;;60;Valparaíso
4;obrera;768;VERDADERO;FALSO;;45;Región Metropolitana de Santiago
4;maestro de costruccion;3183;VERDADERO;FALSO;;51;Coquimbo
4;estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;chofer;353;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;maestro;115;VERDADERO;FALSO;;25;Maule
4;ama de casa;219;VERDADERO;FALSO;;53;Región Metropolitana de Santiago
4;alba?±il;591;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;pensionada;424;VERDADERO;FALSO;;27;Región Metropolitana de Santiago
4;temporera;1194;VERDADERO;FALSO;;46;Valparaíso
4;soldador;5;VERDADERO;FALSO;;49;Valparaíso
4;Empleado Publico;6;VERDADERO;FALSO;;43;Los Lagos
4;estudiante;2;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;20;Maule
4;due?±a de casa;8;VERDADERO;FALSO;;33;Valparaíso
4;t?©cnico;21;VERDADERO;FALSO;;39;Bío-Bío
4;trabajador;98;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;chef;196;VERDADERO;FALSO;;38;Región Metropolitana de Santiago
4;Ingeniero en prevenci??n;2365;VERDADERO;FALSO;;32;Coquimbo
4;estudiante;2;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;Ayudante;734;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;33;La Araucanía
4;reponedor;412;VERDADERO;FALSO;;22;La Araucanía
4;due?±a de casa;8;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;Ingeniero inform?°tico;216;VERDADERO;FALSO;;21;Magallanes y de La Antártica Chilena
4;trabajadora;128;VERDADERO;FALSO;;34;Coquimbo
4;due?±a de casa;8;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;trabajadora;128;VERDADERO;VERDADERO;;25;Región Metropolitana de Santiago
4;promotora;279;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;trabajador;98;VERDADERO;FALSO;;27;Bío-Bío
4;contador;113;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;asesora del hogar;307;VERDADERO;FALSO;;48;Maule
4;Estudiante;2;VERDADERO;VERDADERO;;20;La Araucanía
4;t?©cnico en instalaciones sanitarias;1345;VERDADERO;FALSO;;51;Libertador General Bernardo OHiggins
4;seguridad privada;408;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;53;Región Metropolitana de Santiago
4;pyme;1514;VERDADERO;FALSO;;39;Región Metropolitana de Santiago
4;profesora;195;VERDADERO;FALSO;;29;Antofagasta
4;due?±a de casa;8;VERDADERO;FALSO;;38;Valparaíso
4;conductor;220;VERDADERO;FALSO;;37;Atacama
4;tec en mantencion;3184;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;empleado publico;6;VERDADERO;VERDADERO;;33;La Araucanía
4;cesante;41;VERDADERO;FALSO;;58;Valparaíso
4;ingeniero en acuicultura;3185;VERDADERO;VERDADERO;;57;Antofagasta
4;profesor;64;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;esteticistas;3186;VERDADERO;FALSO;;33;Coquimbo
4;chofer;353;VERDADERO;VERDADERO;;26;Región Metropolitana de Santiago
4;Programador;264;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;t?©cnico;21;VERDADERO;FALSO;;52;Antofagasta
4;estudiante;2;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;contabilidad;75;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;comerciante;32;VERDADERO;FALSO;;50;Antofagasta
4;estudiante;2;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;Tripulante de cabina;1035;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;promotor;2029;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;trabajador;98;VERDADERO;VERDADERO;;23;Región Metropolitana de Santiago
4;Ingeniero inform?°tico;216;VERDADERO;VERDADERO;;30;Los Ríos
4;due?±a de casa;8;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;ing comercial;796;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;32;Valparaíso
4;conductor;220;VERDADERO;FALSO;;35;La Araucanía
4;due?±a d casa;2490;VERDADERO;FALSO;;40;Valparaíso
4;reponedora;901;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;peoneta;118;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;transportista terrestre;3187;VERDADERO;FALSO;;65;Región Metropolitana de Santiago
4;t?©cnico;21;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;PROFESIONAL DE LA SALUD;830;VERDADERO;VERDADERO;;62;Atacama
4;comerciante;32;VERDADERO;VERDADERO;;51;Región Metropolitana de Santiago
4;construccion;479;VERDADERO;FALSO;;34;Bío-Bío
4;trabajador;98;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;despachador;347;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;FALSO;;49;Los Ríos
4;PARVULARIA(O);580;VERDADERO;FALSO;;42;Región Metropolitana de Santiago
4;SIN ACTIVIDAD;3;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
